FILENAME;QNT_LINHAS;QNT_COLUNAS;colunas;ano
SINASC/DNRS2018.parquet;140047;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2018
SINASC/DNCE2005.parquet;140035;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2005
SINASC/DNCE1998.parquet;139743;20;LOCNASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, CODANOMAL;1998
SINASC/DNPA2013.parquet;139416;58;ORIGEM, CODCART, CODMUNCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACORN, RACACORMAE, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DTRECORIG, DIFDATA, NATURALMAE, CODMUNNATU, CODUFNATU, DTNASCMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, STDNEPIDEM, STDNNOVA, SERIESCMAE, ESCMAEAGR1, SEMAGESTAC, GESTACAO, TPMETESTIM, ESCMAE2010;2013
SINASC/DNRS2012.parquet;138941;55;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, RACACORN, RACACORMAE, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, NATURALMAE, CODMUNNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2012
SINASC/DNPA2017.parquet;138684;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2017
SINASC/DNPE2018.parquet;138317;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2018
SINASC/DNPA2012.parquet;137837;55;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, RACACORN, RACACORMAE, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, NATURALMAE, CODMUNNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2012
SINASC/DNRS2011.parquet;137710;55;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIG, NATURALMAE, CODMUNNATU, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA, RACACOR_RN;2011
SINASC/DNPA2016.parquet;137681;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2016
SINASC/DNCE2004.parquet;137335;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2004
SINASC/DNPE2010.parquet;136591;54;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIG, NATURALMAE, CODMUNNATU, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2010
SINASC/DNPA2002.parquet;136000;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2002
SINASC/DNPE2017.parquet;135932;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2017
SINASC/DNCE1997.parquet;135356;20;LOCNASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, CODANOMAL;1997
SINASC/DNRS2008.parquet;135143;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2008
SINASC/DNCE2006.parquet;135020;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2006
SINASC/DNPA2001.parquet;134742;22;LOCNASC, CODESTAB, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL;2001
SINASC/DNCE2008.parquet;133917;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2008
SINASC/DNCE2007.parquet;133839;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2007
SINASC/DNRS2009.parquet;133652;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2009
SINASC/DNRS2007.parquet;133401;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2007
SINASC/DNRS2010.parquet;133243;54;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIG, NATURALMAE, CODMUNNATU, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2010
SINASC/DNCE2015.parquet;132516;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2015
SINASC/DNCE2018.parquet;131491;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2018
SINASC/DNCE2009.parquet;131393;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2009
SINASC/DNPE2016.parquet;130733;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2016
SINASC/DNMA2005.parquet;130266;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2005
SINASC/DNCE2010.parquet;128831;54;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIG, NATURALMAE, CODMUNNATU, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2010
SINASC/DNCE2014.parquet;128681;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2014
SINASC/DNCE2011.parquet;128592;55;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIG, NATURALMAE, CODMUNNATU, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA, RACACOR_RN;2011
SINASC/DNMA2008.parquet;128302;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2008
SINASC/DNMA2003.parquet;127920;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2003
SINASC/DNCE2017.parquet;127797;60;ORIGEM, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, DTCADASTRO, CODANOMAL, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, DTRECORIGA, NATURALMAE, CODMUNNATU, CODUFNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, RACACORMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPNASCASSI, TPFUNCRESP, TPDOCRESP, DTDECLARAC, ESCMAEAGR1, STDNEPIDEM, STDNNOVA, CODPAISRES, TPROBSON, PARIDADE, KOTELCHUCK;2017
SINASC/DNMA2006.parquet;127724;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2006
SINASC/DNPA1999.parquet;127417;20;LOCNASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, CODANOMAL;1999
SINASC/DNMA2007.parquet;127307;28;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, DTRECEBIM, UFINFORM;2007
SINASC/DNCE2012.parquet;126868;55;ORIGEM, CODCART, NUMREGCART, DTREGCART, CODESTAB, CODMUNNASC, LOCNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, CODPAISRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, HORANASC, SEXO, APGAR1, APGAR5, RACACOR, RACACORN, RACACORMAE, PESO, IDANOMAL, CODANOMAL, DTCADASTRO, NUMEROLOTE, VERSAOSIST, DTRECEBIM, DIFDATA, NATURALMAE, CODMUNNATU, ESCMAE2010, SERIESCMAE, DTNASCMAE, QTDGESTANT, QTDPARTNOR, QTDPARTCES, IDADEPAI, DTULTMENST, SEMAGESTAC, TPMETESTIM, CONSPRENAT, MESPRENAT, TPAPRESENT, STTRABPART, STCESPARTO, TPROBSON, STDNEPIDEM, STDNNOVA;2012
SINASC/DNMA2004.parquet;126518;25;LOCNASC, CODESTAB, CODBAINASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, CODOCUPMAE, QTDFILVIVO, QTDFILMORT, CODBAIRES, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, IDANOMAL, CODANOMAL, UFINFORM;2004
SINASC/DNPA2000.parquet;126340;19;LOCNASC, CODMUNNASC, IDADEMAE, ESTCIVMAE, ESCMAE, QTDFILVIVO, QTDFILMORT, CODMUNRES, GESTACAO, GRAVIDEZ, PARTO, CONSULTAS, DTNASC, SEXO, APGAR1, APGAR5, RACACOR, PESO, CODANOMAL;2000
